date,brazil_totalSnow_cm,brazil_maxtempC,brazil_mintempC,brazil_sunHour,brazil_averageHumidity,brazil_averageWindspeedKmph,brazil_averagePressure,brazil_averageCloudCover,vietnam_totalSnow_cm,vietnam_maxtempC,vietnam_mintempC,vietnam_sunHour,vietnam_averageHumidity,vietnam_averageWindspeedKmph,vietnam_averagePressure,vietnam_averageCloudCover,colombia_totalSnow_cm,colombia_maxtempC,colombia_mintempC,colombia_sunHour,colombia_averageHumidity,colombia_averageWindspeedKmph,colombia_averagePressure,colombia_averageCloudCover,indonesia_totalSnow_cm,indonesia_maxtempC,indonesia_mintempC,indonesia_sunHour,indonesia_averageHumidity,indonesia_averageWindspeedKmph,indonesia_averagePressure,indonesia_averageCloudCover,ethiopia_totalSnow_cm,ethiopia_maxtempC,ethiopia_mintempC,ethiopia_sunHour,ethiopia_averageHumidity,ethiopia_averageWindspeedKmph,ethiopia_averagePressure,ethiopia_averageCloudCover,honduras_totalSnow_cm,honduras_maxtempC,honduras_mintempC,honduras_sunHour,honduras_averageHumidity,honduras_averageWindspeedKmph,honduras_averagePressure,honduras_averageCloudCover,india_totalSnow_cm,india_maxtempC,india_mintempC,india_sunHour,india_averageHumidity,india_averageWindspeedKmph,india_averagePressure,india_averageCloudCover,uganda_totalSnow_cm,uganda_maxtempC,uganda_mintempC,uganda_sunHour,uganda_averageHumidity,uganda_averageWindspeedKmph,uganda_averagePressure,uganda_averageCloudCover,mexico_totalSnow_cm,mexico_maxtempC,mexico_mintempC,mexico_sunHour,mexico_averageHumidity,mexico_averageWindspeedKmph,mexico_averagePressure,mexico_averageCloudCover,guatemala_totalSnow_cm,guatemala_maxtempC,guatemala_mintempC,guatemala_sunHour,guatemala_averageHumidity,guatemala_averageWindspeedKmph,guatemala_averagePressure,guatemala_averageCloudCover,peru_totalSnow_cm,peru_maxtempC,peru_mintempC,peru_sunHour,peru_averageHumidity,peru_averageWindspeedKmph,peru_averagePressure,peru_averageCloudCover,nicaragua_totalSnow_cm,nicaragua_maxtempC,nicaragua_mintempC,nicaragua_sunHour,nicaragua_averageHumidity,nicaragua_averageWindspeedKmph,nicaragua_averagePressure,nicaragua_averageCloudCover
2018-08-16,0.0,21,16,10.1,72.875,13.0,1023.625,54.125,0.0,30,14,12.6,43.625,5.25,1015.125,6.125,0.0,21,16,6.1,70.25,21.75,1018.375,76.125,0.0,31,22,12.7,74.625,6.75,1013.75,47.125,0.0,24,16,11.9,87.125,5.75,1015.125,68.75,0.0,26,25,6.2,79.5,36.25,1003.0,84.5,0.0,28,25,7.4,79.125,4.875,1010.625,65.375,0.0,26,14,12.8,73.125,10.5,1015.875,23.375,0.0,21,17,9.3,88.75,10.0,1015.0,77.75,0.0,27,15,8.7,47.25,9.25,1017.75,0.0,0.0,35,23,9.0,62.25,6.875,1011.375,59.75,0.0,28,23,8.1,95.625,2.875,1002.875,80.125
2018-08-17,0.0,18,16,5.6,81.5,14.875,1025.75,86.375,0.0,30,14,12.6,45.25,5.25,1015.375,6.625,0.0,20,16,7.5,75.25,22.25,1017.0,57.5,0.0,32,26,12.7,74.125,6.125,1014.5,52.125,0.0,25,19,10.6,88.0,5.125,1015.625,70.75,0.0,31,24,8.9,68.375,36.75,1002.75,50.125,0.0,30,21,6.0,78.0,4.625,1009.875,76.875,0.0,23,15,11.9,78.5,9.25,1016.625,40.25,0.0,23,18,8.0,88.375,10.0,1015.75,91.375,0.0,28,16,8.7,48.25,9.25,1018.125,3.25,0.0,36,23,10.3,61.75,5.625,1011.125,46.5,0.0,26,23,8.1,98.75,2.625,1000.75,85.75
2018-08-18,0.0,22,15,11.2,73.625,12.0,1023.75,51.875,0.0,27,15,12.6,51.125,5.125,1014.625,18.25,0.0,22,16,10.2,73.875,20.5,1015.875,58.0,0.0,31,22,11.9,77.125,5.125,1013.875,56.875,0.0,25,19,10.6,86.25,5.0,1015.375,70.625,0.0,31,24,8.9,64.375,30.625,1004.375,51.75,0.0,30,19,8.8,76.625,4.5,1011.25,65.5,0.0,23,16,10.6,83.375,5.0,1016.875,69.375,0.0,24,18,11.9,85.25,10.25,1014.625,69.25,0.0,26,16,8.7,52.125,9.75,1017.375,6.25,0.0,37,24,10.3,62.875,5.875,1009.75,44.5,0.0,28,22,9.3,91.0,3.25,1003.125,75.0
2018-08-19,0.0,29,16,11.2,60.75,6.25,1022.375,11.25,0.0,25,14,12.6,53.125,5.0,1014.5,13.125,0.0,21,16,7.5,73.625,18.25,1015.75,60.25,0.0,33,22,12.7,73.75,6.625,1012.75,43.0,0.0,25,19,9.3,87.875,3.75,1014.25,68.5,0.0,31,25,6.2,64.25,32.375,1005.0,72.5,0.0,32,23,10.2,71.125,4.625,1012.0,43.75,0.0,24,12,11.9,80.625,7.0,1015.625,61.0,0.0,24,17,9.3,83.25,9.375,1014.0,86.25,0.0,26,15,8.7,52.625,9.875,1016.375,0.875,0.0,36,24,10.3,61.875,5.125,1009.5,57.0,0.0,30,23,10.6,83.5,2.25,1004.5,62.5
2018-08-20,0.0,30,18,11.2,46.5,7.0,1022.0,7.25,0.0,30,15,12.6,46.75,5.0,1014.125,11.5,0.0,22,16,7.5,71.5,20.25,1015.875,51.375,0.0,33,23,12.7,74.0,7.125,1012.75,36.0,0.0,25,19,11.9,85.375,4.75,1014.0,60.75,0.0,25,24,6.2,75.875,28.125,1005.875,83.375,0.0,31,26,11.6,65.875,4.875,1011.875,40.875,0.0,25,12,12.8,81.0,6.0,1015.5,53.25,0.0,24,18,10.6,85.375,10.875,1014.0,79.375,0.0,27,17,8.7,46.75,9.75,1016.875,0.0,0.0,34,24,10.3,61.0,6.0,1010.625,53.375,0.0,31,23,10.6,76.625,4.25,1004.875,59.75
2018-08-21,0.0,28,20,10.1,52.875,8.125,1022.75,26.75,0.0,26,15,12.6,51.625,4.875,1014.125,17.375,0.0,25,16,7.5,69.875,20.875,1016.125,66.0,0.0,33,26,10.6,71.625,7.5,1013.75,61.375,0.0,25,19,10.6,85.375,5.5,1014.75,64.125,0.0,26,23,6.2,77.75,25.875,1006.25,74.75,0.0,30,24,11.6,68.0,4.875,1011.0,30.75,0.0,23,15,11.9,79.125,9.875,1016.0,65.625,0.0,24,18,7.9,85.375,10.0,1014.625,77.875,0.0,29,18,8.7,41.875,9.125,1016.375,0.0,0.0,33,23,6.3,78.25,5.875,1011.375,73.125,0.0,30,23,9.3,85.125,4.375,1003.25,63.75
2018-08-22,0.0,28,17,10.1,63.125,6.625,1021.0,51.5,0.0,25,15,12.6,54.5,5.0,1013.75,14.25,0.0,25,17,7.5,69.875,22.625,1015.625,71.375,0.0,32,26,12.7,73.25,5.25,1013.375,27.75,0.0,23,20,10.6,91.25,6.125,1015.0,77.5,0.0,32,23,10.2,64.875,25.5,1007.0,47.5,0.0,31,19,6.0,71.125,5.0,1011.5,63.75,0.0,23,15,11.9,76.875,8.5,1016.125,53.25,0.0,24,18,9.2,85.125,11.875,1014.5,64.875,0.0,28,17,8.7,49.625,10.5,1016.875,0.0,0.0,33,25,6.3,77.75,6.25,1011.75,67.625,0.0,32,23,8.0,88.875,3.25,1002.0,87.125
2018-08-23,0.0,29,20,10.1,52.125,8.0,1017.875,29.75,0.0,25,15,12.6,52.0,5.375,1013.5,13.0,0.0,25,17,6.1,64.875,19.25,1014.875,57.75,0.0,34,23,11.9,72.5,6.875,1013.0,52.625,0.0,24,20,9.3,88.25,5.75,1014.75,76.75,0.0,31,25,8.9,60.875,26.0,1007.625,57.125,0.0,31,21,10.2,72.375,5.0,1011.875,42.0,0.0,24,15,11.9,80.75,8.5,1015.875,59.75,0.0,25,18,9.2,84.5,12.875,1013.875,77.125,0.0,25,15,8.7,53.625,11.625,1016.0,0.0,0.0,33,22,7.6,75.25,6.0,1010.75,66.625,0.0,34,23,9.3,84.375,2.625,1003.5,76.375
2018-08-24,0.0,32,22,10.1,45.625,8.625,1016.25,22.375,0.0,27,15,12.5,54.625,5.0,1012.875,36.375,0.0,24,17,7.5,64.625,18.0,1014.75,50.0,0.0,33,25,11.9,71.75,8.625,1012.625,53.25,0.0,24,19,12.7,86.625,5.5,1013.875,58.5,0.0,32,25,8.9,59.5,25.5,1007.75,52.75,0.0,30,21,8.8,76.75,4.25,1012.125,59.75,0.0,26,15,11.9,76.875,7.625,1014.5,56.75,0.0,24,18,9.2,83.75,12.25,1013.0,80.75,0.0,27,15,8.7,51.5,11.25,1015.5,0.5,0.0,31,25,9.0,69.25,5.125,1010.125,45.0,0.0,30,23,8.0,87.125,3.875,1004.625,78.75
2018-08-25,0.0,28,21,10.1,60.75,15.25,1017.25,57.5,0.0,28,15,12.5,50.375,5.25,1013.25,11.875,0.0,26,17,10.2,56.375,21.375,1015.375,44.75,0.0,32,22,12.7,77.25,7.0,1012.25,29.875,0.0,25,17,10.6,86.5,4.375,1013.75,57.375,0.0,32,25,8.9,59.0,26.5,1007.0,60.625,0.0,31,19,10.2,78.0,4.0,1011.375,54.375,0.0,26,15,12.7,74.5,9.375,1014.75,20.125,0.0,21,18,10.2,87.875,11.625,1013.5,70.375,0.0,26,16,8.7,50.875,10.375,1016.25,1.625,0.0,30,22,7.6,73.875,4.5,1011.875,51.125,0.0,32,23,8.0,81.875,3.375,1004.125,80.875
2018-08-26,0.0,17,15,5.7,74.375,16.0,1024.0,90.25,0.0,28,15,12.5,50.75,5.125,1013.375,8.125,0.0,22,17,8.8,72.625,21.625,1015.125,56.0,0.0,32,22,11.9,74.625,7.375,1012.625,53.5,0.0,25,17,10.6,88.5,4.125,1014.375,66.25,0.0,31,25,11.6,59.75,27.25,1005.875,38.75,0.0,31,22,10.2,75.75,4.75,1011.875,41.625,0.0,23,15,12.7,79.5,9.875,1014.5,46.5,0.0,21,18,7.5,86.0,12.375,1013.75,75.375,0.0,28,16,8.7,46.625,9.5,1016.0,0.625,0.0,38,23,11.6,62.0,4.25,1010.375,27.0,0.0,32,22,11.9,77.625,2.75,1003.625,57.25
2018-08-27,0.0,18,13,5.7,77.375,14.875,1025.125,82.625,0.0,25,15,12.5,54.25,4.5,1013.25,17.0,0.0,25,16,7.5,66.625,18.0,1013.875,58.25,0.0,33,22,12.7,75.375,7.375,1012.125,31.125,0.0,25,19,12.7,85.375,5.125,1013.625,50.0,0.0,30,25,6.2,63.125,25.75,1006.125,64.0,0.0,31,24,12.0,67.625,5.0,1012.5,54.0,0.0,22,15,10.6,79.625,8.875,1014.25,66.5,0.0,21,17,7.5,86.5,11.75,1013.0,76.625,0.0,27,16,8.7,51.75,9.625,1016.375,7.0,0.0,35,24,11.6,59.0,5.5,1008.875,28.125,0.0,33,23,10.6,75.875,2.625,1004.75,60.0
2018-08-28,0.0,27,15,11.3,70.75,11.875,1023.75,43.75,0.0,28,15,12.5,50.375,4.875,1013.125,9.625,0.0,26,18,7.5,57.125,21.75,1013.625,57.25,0.0,31,22,12.7,78.625,7.25,1012.125,27.25,0.0,24,19,10.6,85.875,4.625,1013.5,78.5,0.0,31,24,10.2,63.5,23.25,1006.125,61.875,0.0,32,23,11.7,66.75,4.625,1012.5,43.875,0.0,24,13,12.7,75.625,6.375,1013.875,31.0,0.0,25,18,7.5,87.375,11.5,1013.375,84.25,0.0,26,17,8.7,49.375,10.25,1016.125,16.0,0.0,34,24,10.3,63.875,10.75,1010.0,53.25,0.0,29,22,11.9,83.125,3.125,1004.875,58.25
2018-08-29,0.0,29,17,11.4,61.875,7.0,1022.0,12.5,0.0,25,15,12.5,54.375,4.875,1013.25,15.75,0.0,22,16,7.4,65.5,20.75,1015.0,63.0,0.0,31,22,10.5,79.625,5.0,1012.25,64.25,0.0,24,16,11.9,89.625,3.75,1014.125,67.875,0.0,32,24,10.2,61.5,21.625,1007.375,47.375,0.0,32,22,10.3,75.375,4.625,1011.75,70.25,0.0,23,15,12.7,79.5,6.625,1014.125,53.875,0.0,21,18,7.5,88.625,9.875,1013.75,78.875,0.0,27,17,8.7,51.375,10.625,1016.375,8.125,0.0,34,22,10.3,70.875,6.875,1010.5,54.5,0.0,24,23,8.0,95.625,3.625,1003.125,93.875
2018-08-30,0.0,30,20,11.4,50.375,9.625,1018.125,6.5,0.0,25,15,12.5,55.75,4.875,1013.25,18.5,0.0,24,17,10.2,55.5,21.75,1015.25,51.75,0.0,31,22,11.9,81.0,6.5,1011.75,48.625,0.0,26,19,12.7,83.625,4.0,1013.375,47.5,0.0,31,24,10.2,62.25,23.75,1007.0,49.125,0.0,30,18,7.8,80.0,4.375,1012.625,76.75,0.0,23,14,11.9,81.75,8.0,1014.875,62.625,0.0,21,18,7.5,85.875,11.625,1013.0,86.125,0.0,28,18,8.7,52.0,10.625,1016.625,5.125,0.0,33,23,10.3,63.0,5.5,1009.375,34.375,0.0,24,23,8.0,96.0,3.0,1002.125,91.375
2018-09-01,0.0,31,22,11.4,42.5,5.875,1015.0,26.25,0.0,26,15,12.5,54.625,5.25,1012.375,10.375,0.0,24,17,7.4,60.25,19.875,1014.625,56.875,0.0,32,22,12.6,76.125,5.875,1011.0,53.875,0.0,24,18,12.6,86.75,4.25,1012.125,44.0,0.0,32,24,11.6,60.125,23.75,1008.5,55.25,0.0,33,27,12.4,72.875,7.625,1012.25,34.625,0.0,24,14,12.7,79.75,6.625,1012.875,57.25,0.0,22,18,6.1,88.125,7.625,1012.5,81.875,0.0,28,17,8.7,52.625,12.625,1014.75,0.0,0.0,37,22,10.3,59.75,4.625,1008.875,40.375,0.0,24,22,8.0,94.5,3.125,1008.125,86.625
2018-09-02,0.0,32,22,11.4,47.75,9.875,1013.625,21.25,0.0,27,15,12.5,51.5,5.625,1012.125,9.125,0.0,23,17,7.4,65.0,18.0,1014.375,65.875,0.0,30,22,10.5,82.875,7.5,1010.75,70.5,0.0,25,19,11.9,88.5,3.5,1011.625,57.5,0.0,32,24,8.9,60.25,22.5,1008.625,56.0,0.0,33,27,12.4,72.75,7.5,1012.0,14.75,0.0,24,14,12.7,78.375,6.75,1013.125,45.5,0.0,21,18,6.1,88.375,8.875,1011.75,90.5,0.0,26,15,8.7,52.5,10.625,1014.5,0.0,0.0,36,24,11.6,57.0,3.875,1007.625,31.125,0.0,22,20,8.0,99.25,3.5,1007.0,99.25
2018-09-03,0.0,24,19,10.1,68.375,15.625,1012.875,49.75,0.0,24,15,12.5,56.375,4.375,1012.25,19.625,0.0,24,18,8.8,60.875,16.5,1013.5,54.125,0.0,31,22,10.5,79.75,5.0,1010.5,59.875,0.0,27,20,11.9,84.5,3.375,1011.25,53.875,0.0,32,24,11.6,58.0,22.625,1009.0,30.875,0.0,33,27,10.5,70.875,8.625,1011.875,45.125,0.0,24,15,9.2,78.0,6.75,1013.0,74.875,0.0,21,18,7.5,88.625,10.625,1011.75,79.125,0.0,28,17,8.7,48.875,10.0,1014.125,2.625,0.0,34,25,11.6,61.375,8.125,1007.125,39.875,0.0,22,20,7.9,98.5,3.375,1006.625,93.125
2018-09-04,0.0,19,13,7.2,65.25,18.75,1015.0,48.625,0.0,23,13,10.5,65.5,4.375,1012.625,58.875,0.0,22,17,7.4,63.5,16.375,1015.0,61.625,0.0,33,23,10.5,77.75,5.0,1010.5,59.125,0.0,26,19,12.6,82.75,3.625,1011.625,34.375,0.0,31,24,10.2,58.0,20.5,1009.5,40.875,0.0,33,27,12.4,71.0,8.875,1011.875,43.5,0.0,23,16,11.9,83.375,5.0,1012.625,65.125,0.0,21,17,7.5,86.875,9.875,1011.875,79.625,0.0,28,19,8.7,49.0,10.625,1014.875,3.5,0.0,36,23,10.3,68.75,6.625,1009.375,61.125,0.0,28,21,9.2,93.5,1.625,1007.625,81.5
2018-09-05,0.0,17,13,7.2,71.375,15.5,1021.25,48.875,0.0,24,15,11.8,60.0,4.375,1012.625,37.5,0.0,24,16,6.1,72.625,14.0,1016.5,77.75,0.0,33,22,11.8,77.25,7.0,1011.5,55.625,0.0,25,19,10.5,87.5,5.25,1012.25,55.25,0.0,30,24,7.5,60.375,23.75,1009.25,57.875,0.0,33,27,12.4,72.25,9.5,1011.375,48.25,0.0,23,15,12.6,80.625,6.5,1013.5,57.125,0.0,23,17,6.1,85.75,8.5,1012.25,85.5,0.0,29,18,8.7,51.625,10.75,1015.0,4.125,0.0,35,24,11.6,64.125,3.625,1010.375,40.625,0.0,32,21,11.9,80.0,3.75,1007.25,56.625
2018-09-06,0.0,25,13,11.5,67.875,12.75,1023.25,36.875,0.0,25,15,12.5,56.875,4.625,1013.375,18.125,0.0,23,17,6.1,68.875,16.875,1015.875,77.5,0.0,32,22,11.8,77.375,6.875,1011.75,52.25,0.0,24,19,11.9,88.125,5.125,1013.0,53.875,0.0,32,23,11.6,58.0,26.125,1007.625,44.0,0.0,33,24,12.4,68.75,8.5,1011.125,46.375,0.0,24,14,12.6,75.875,7.875,1014.125,34.125,0.0,24,17,8.8,83.875,7.875,1012.25,70.5,0.0,27,19,8.7,53.25,10.625,1015.625,7.125,0.0,37,24,11.6,59.375,3.875,1009.75,28.625,0.0,32,23,11.9,75.125,2.875,1006.625,42.125
2018-09-07,0.0,32,17,11.5,61.75,9.25,1021.375,4.75,0.0,26,14,12.5,55.875,4.75,1014.125,24.5,0.0,23,16,8.8,70.75,15.125,1015.75,65.5,0.0,32,22,12.6,76.0,4.25,1011.875,38.625,0.0,25,16,12.6,87.125,4.25,1013.0,43.875,0.0,30,24,8.9,57.375,25.125,1007.875,54.625,0.0,33,27,12.4,64.625,9.0,1011.375,34.375,0.0,23,12,11.9,78.0,5.25,1013.75,45.5,0.0,22,17,7.5,88.625,6.75,1013.0,75.0,0.0,27,17,8.7,52.0,10.25,1016.875,5.625,0.0,38,23,10.2,60.625,5.5,1008.625,52.5,0.0,31,23,9.2,78.5,2.25,1007.75,66.875
2018-09-08,0.0,28,16,11.5,67.625,10.25,1020.0,20.875,0.0,25,13,10.5,56.875,4.75,1013.625,46.375,0.0,26,16,8.8,52.875,13.5,1015.25,34.375,0.0,32,25,10.5,75.625,7.25,1011.5,61.625,0.0,24,16,12.6,88.625,3.125,1012.25,41.0,0.0,34,24,11.6,52.25,21.75,1008.375,21.0,0.0,33,27,11.6,65.0,10.75,1011.0,10.25,0.0,22,14,12.6,83.125,4.125,1012.875,51.375,0.0,21,17,8.8,91.5,4.25,1012.375,77.5,0.0,29,19,8.7,47.75,10.0,1015.875,0.0,0.0,40,23,10.2,58.375,4.375,1009.25,49.875,0.0,25,23,7.9,93.625,3.5,1010.0,76.625
2018-09-09,0.0,24,15,10.1,75.25,10.75,1020.0,40.5,0.0,29,15,12.5,48.375,5.375,1013.0,10.75,0.0,27,17,11.6,47.125,16.625,1014.625,11.5,0.0,32,22,10.5,77.0,5.5,1010.875,55.125,0.0,26,17,11.8,86.25,2.75,1011.125,58.25,0.0,33,24,11.6,49.5,12.125,1009.0,22.25,0.0,33,27,11.6,65.625,11.25,1011.75,9.0,0.0,22,12,9.2,85.5,3.125,1012.25,65.875,0.0,21,17,8.8,92.25,4.5,1011.375,69.875,0.0,30,17,8.7,49.75,9.875,1015.0,0.25,0.0,40,23,11.6,57.375,5.625,1009.5,40.625,0.0,28,21,11.9,77.25,4.125,1011.75,60.0
2018-09-10,0.0,25,15,11.5,68.875,12.375,1019.375,34.375,0.0,27,15,12.5,48.75,5.375,1013.25,9.375,0.0,26,18,7.4,62.0,16.75,1014.875,46.375,0.0,29,22,7.9,81.875,5.875,1010.875,80.75,0.0,25,16,9.2,88.625,3.125,1011.0,70.5,0.0,34,26,11.6,48.125,10.625,1010.5,20.5,0.0,33,27,11.6,64.75,11.75,1013.125,15.25,0.0,22,15,11.8,87.5,3.125,1012.125,68.75,0.0,23,18,6.1,91.0,4.75,1012.125,74.875,0.0,29,19,8.7,50.0,9.75,1015.5,2.25,0.0,41,25,11.6,50.875,4.375,1008.0,39.25,0.0,32,22,12.6,67.625,3.125,1012.75,25.875
2018-09-11,0.0,24,16,11.5,68.875,14.375,1018.125,39.375,0.0,26,15,12.5,54.875,5.0,1013.375,30.25,0.0,24,18,7.4,65.0,14.875,1015.375,61.5,0.0,29,22,7.8,82.75,6.125,1011.5,80.375,0.0,26,16,11.8,84.5,4.25,1011.5,51.0,0.0,34,27,11.6,46.875,9.0,1010.875,27.125,0.0,33,27,11.6,64.5,10.0,1012.875,5.625,0.0,24,13,9.2,88.5,4.875,1013.75,73.25,0.0,23,18,7.5,90.75,4.75,1013.125,70.625,0.0,26,17,8.7,49.125,10.0,1016.25,3.125,0.0,39,24,10.2,55.375,5.25,1008.375,50.625,0.0,30,23,9.2,79.5,2.375,1011.0,56.375
2018-09-12,0.0,22,16,10.1,73.125,15.625,1019.0,60.0,0.0,24,15,11.8,60.75,4.25,1013.375,43.125,0.0,26,16,7.4,56.5,13.875,1015.125,46.0,0.0,29,22,10.5,82.0,6.25,1011.25,63.625,0.0,26,17,10.5,85.75,4.25,1011.625,57.625,0.0,35,26,11.6,53.625,9.125,1009.125,49.0,0.0,35,27,11.6,63.25,6.75,1011.375,10.5,0.0,20,16,10.5,90.375,3.625,1013.0,68.375,0.0,26,18,8.8,83.75,5.5,1012.0,52.5,0.0,25,16,11.6,48.625,10.125,1016.0,0.0,0.0,33,24,7.4,68.625,9.875,1010.25,59.875,0.0,30,22,7.9,84.875,3.375,1008.875,75.5
2018-09-13,0.0,28,16,10.2,70.875,12.0,1016.625,52.75,0.0,24,15,11.8,60.625,4.375,1013.375,38.875,0.0,24,18,6.0,60.5,16.75,1014.75,56.625,0.0,29,22,10.5,81.5,6.0,1010.75,65.5,0.0,26,16,11.8,83.875,4.25,1011.5,46.0,0.0,35,26,11.6,46.375,13.25,1008.0,14.375,0.0,34,26,11.6,64.25,6.625,1011.25,7.0,0.0,21,16,11.8,90.25,4.5,1012.625,64.875,0.0,25,17,8.8,87.0,6.25,1011.875,66.625,0.0,25,16,11.6,50.375,10.375,1015.75,0.0,0.0,38,22,11.6,53.125,4.875,1010.125,18.875,0.0,30,22,7.9,85.75,4.0,1008.25,78.75
2018-09-14,0.0,27,19,7.4,70.875,8.125,1012.25,71.5,0.0,22,14,12.5,66.375,4.0,1013.25,51.375,0.0,24,18,6.0,66.75,17.0,1014.375,70.5,0.0,32,22,11.8,79.5,7.25,1010.625,58.75,0.0,25,19,10.2,86.125,4.875,1011.375,38.625,0.0,35,27,11.6,44.125,9.875,1008.375,23.375,0.0,33,26,10.2,67.25,8.25,1011.375,29.375,0.0,22,12,11.8,85.375,4.25,1013.0,58.25,0.0,22,17,8.8,85.875,7.0,1011.875,74.75,0.0,25,16,11.6,54.125,11.625,1015.75,0.75,0.0,35,24,10.2,54.25,5.75,1009.5,42.875,0.0,29,22,7.9,84.875,3.875,1009.875,74.5
2018-09-15,0.0,26,19,7.4,69.5,11.625,1011.25,56.0,0.0,23,14,11.8,68.375,3.5,1013.5,62.0,0.0,25,17,7.4,65.875,15.625,1014.75,52.375,0.0,31,22,11.8,78.5,5.625,1011.125,55.625,0.0,25,16,10.2,87.0,4.25,1011.5,35.25,0.0,35,28,10.2,44.625,8.0,1009.0,37.625,0.0,33,27,11.6,68.0,10.125,1011.25,21.75,0.0,22,15,11.8,83.25,4.75,1013.375,60.75,0.0,24,17,8.8,84.875,5.5,1011.75,67.875,0.0,25,15,11.6,57.0,13.0,1015.625,5.75,0.0,37,24,8.8,60.75,5.625,1009.25,51.25,0.0,30,22,12.6,77.875,4.125,1009.75,48.0
2018-09-16,0.0,25,17,11.6,68.125,10.125,1015.625,28.5,0.0,19,13,7.8,77.625,3.5,1014.0,73.25,0.0,26,18,11.6,52.75,14.5,1013.625,19.375,0.0,30,22,10.5,79.875,5.5,1011.125,62.875,0.0,24,16,8.8,88.25,4.125,1012.0,75.125,0.0,34,28,10.2,52.125,8.875,1007.375,52.25,0.0,34,27,11.6,64.0,11.125,1010.125,13.125,0.0,22,12,9.2,82.75,4.0,1013.125,68.375,0.0,24,18,6.1,85.625,5.0,1011.25,78.625,0.0,26,16,11.6,51.5,11.25,1015.125,3.625,0.0,41,25,10.2,52.75,4.25,1008.25,31.625,0.0,32,23,12.6,70.375,3.25,1006.25,33.625
2018-09-17,0.0,25,17,8.8,66.125,7.5,1014.125,59.125,0.0,29,14,12.5,48.875,5.75,1012.875,6.375,0.0,26,18,11.6,47.75,16.375,1013.5,20.875,0.0,32,23,10.5,79.375,5.0,1011.5,55.875,0.0,25,16,11.6,85.375,4.75,1012.25,40.625,0.0,30,25,7.4,71.875,11.875,1007.125,69.0,0.0,34,28,11.6,67.75,10.5,1009.875,25.125,0.0,24,12,11.8,80.5,7.125,1012.875,46.875,0.0,22,17,7.4,85.625,6.25,1011.5,72.125,0.0,27,17,11.6,52.625,11.375,1015.375,0.0,0.0,38,24,8.8,51.375,4.0,1007.625,67.0,0.0,31,22,12.5,72.625,3.875,1003.625,42.25
2018-09-18,0.0,29,20,8.8,68.875,15.25,1011.25,49.75,0.0,26,15,12.5,51.875,5.0,1012.0,20.125,0.0,25,17,11.6,47.75,15.125,1013.625,18.125,0.0,30,23,12.5,79.125,4.875,1010.875,46.875,0.0,25,16,11.6,83.875,5.0,1011.875,18.125,0.0,33,24,11.6,64.125,15.125,1007.5,49.5,0.0,34,27,10.2,66.625,8.375,1010.875,36.875,0.0,23,15,11.8,80.875,7.125,1012.625,46.0,0.0,22,17,7.4,86.125,5.625,1011.375,79.875,0.0,28,16,11.6,50.125,11.625,1014.625,0.0,0.0,37,25,11.6,56.25,5.75,1007.5,37.625,0.0,23,19,7.8,94.875,3.375,1009.5,81.0
2018-09-19,0.0,31,21,11.6,63.25,11.625,1013.625,20.25,0.0,26,15,12.5,53.5,4.875,1011.75,16.25,0.0,24,17,10.2,54.0,13.875,1014.375,27.5,0.0,32,22,10.5,81.375,6.125,1010.75,63.75,0.0,25,18,10.2,84.875,4.375,1011.625,41.75,0.0,32,25,10.2,61.5,16.875,1007.25,45.375,0.0,35,28,8.8,64.125,9.125,1010.5,38.75,0.0,22,14,11.8,84.5,5.875,1012.75,56.625,0.0,22,18,6.0,88.25,7.5,1011.125,76.5,0.0,28,17,11.6,47.625,11.125,1013.625,0.0,0.0,33,24,10.2,69.0,4.125,1008.625,49.25,0.0,26,20,7.8,94.5,3.0,1012.375,81.0
2018-09-20,0.0,30,23,8.9,55.625,7.375,1015.625,38.625,0.0,30,16,11.6,49.875,5.25,1011.5,8.125,0.0,25,19,11.6,47.0,16.0,1014.25,23.25,0.0,33,26,12.5,75.125,6.875,1010.5,37.5,0.0,24,16,10.2,88.75,5.5,1011.875,56.625,0.0,32,25,10.2,61.25,15.5,1005.25,52.375,0.0,34,27,10.2,61.875,9.5,1010.625,18.375,0.0,22,12,9.1,85.875,6.125,1012.75,71.625,0.0,23,18,7.4,89.5,11.5,1011.625,79.25,0.0,28,17,11.6,47.25,10.25,1013.5,1.5,0.0,40,24,10.2,52.5,3.5,1008.125,27.0,0.0,31,22,9.2,80.375,3.0,1012.125,71.0
2018-09-21,0.0,29,21,11.6,64.875,10.625,1015.125,37.75,0.0,28,16,11.6,46.625,5.625,1011.625,6.375,0.0,24,18,6.0,59.375,18.75,1014.75,64.25,0.0,32,23,11.8,78.25,6.5,1010.375,47.375,0.0,25,19,10.2,87.125,5.375,1012.125,63.375,0.0,28,26,10.2,66.5,17.375,1005.0,57.375,0.0,33,28,11.6,61.875,10.0,1011.5,7.0,0.0,21,16,12.5,83.375,9.125,1013.25,30.5,0.0,23,19,6.0,89.375,13.875,1011.5,70.875,0.0,27,17,11.6,49.0,10.625,1014.0,7.875,0.0,42,24,11.6,52.75,3.625,1007.375,32.0,0.0,32,23,10.5,76.375,2.25,1012.5,52.125
